"","distid","intid","lunch","enrol","ptr","found","expp","revpp","avgsal","drop","choice","psa","year","staff","avgben","cpi","rexpp"
"895",25100,25,12.1099996566772,3190,25,5339,6127,6513,50313,2.5,0,NA,1997,NA,NA,1.60500001907349,6127
"896",25100,25,14.9700002670288,3342,23.8999996185303,5493,6068,6626,48852,4.69999980926514,0,NA,1998,NA,NA,1.62999999523163,5974.9326171875
"897",25110,25,13.6999998092651,3589,NA,NA,4114,NA,30587,3.70000004768372,NA,NA,1992,95,5830,1.40299999713898,4706.322265625
"898",25110,25,15.1999998092651,3626,NA,NA,4243,NA,31543,8,NA,NA,1993,96,6928,1.44500005245209,4712.81298828125
"899",25110,25,18.5,3629,NA,NA,4681,NA,32814,0.5,NA,NA,1994,98.0999984741211,8357,1.48199999332428,5069.50390625
"900",25110,25,16.3199996948242,3481,24.2999992370605,5227,5215,5997,42317,3.83999991416931,NA,0,1995,NA,NA,1.52400004863739,5492.1748046875
"901",25110,25,18.1000003814697,3535,23.7999992370605,5380,5425,6042,41686,3.11999988555908,NA,0,1996,NA,NA,1.56900000572205,5549.47412109375
"902",25110,25,14.3400001525879,3777,24.2999992370605,5535,5404,6157,42673,2.20000004768372,99,NA,1997,NA,NA,1.60500001907349,5404
"903",25110,25,20.7999992370605,3881,24.5,5689,5532,6419,44681,1.29999995231628,112,NA,1998,NA,NA,1.62999999523163,5447.1533203125
"904",25120,25,8.89999961853027,4071,NA,NA,3818,NA,34061,5.5,NA,NA,1992,84.6999969482422,6683,1.40299999713898,4367.705078125
"905",25120,25,9.80000019073486,4077,NA,NA,3930,NA,35887,0.600000023841858,NA,NA,1993,84.5999984741211,7043,1.44500005245209,4365.15576171875
"906",25120,25,9.5,4080,NA,NA,4442,NA,38995,3.20000004768372,NA,NA,1994,83.3000030517578,10399,1.48199999332428,4810.66796875
"907",25120,25,8.73999977111816,4093,24.3999996185303,4785,4947,5320,51970,2.29999995231628,NA,0,1995,NA,NA,1.52400004863739,5209.93115234375
"908",25120,25,7.98999977111816,4190,24.8999996185303,5028,5144,5574,53368,2.51999998092651,NA,0,1996,NA,NA,1.56900000572205,5262.02685546875
"909",25120,25,7.44999980926514,4229,24.2999992370605,5270,5385,5796,53360,2.79999995231628,0,NA,1997,NA,NA,1.60500001907349,5385
"910",25120,25,8.18000030517578,4234,24.2999992370605,5462,5339,6062,53813,2,0,NA,1998,NA,NA,1.62999999523163,5257.11328125
"911",25130,25,19,1105,NA,NA,4207,NA,29345,3,NA,NA,1992,103.199996948242,5506,1.40299999713898,4812.7119140625
"912",25130,25,24.7000007629395,1164,NA,NA,4535,NA,30762,2.40000009536743,NA,NA,1993,102.400001525879,8068,1.44500005245209,5037.14501953125
"913",25130,25,26.6000003814697,1117,NA,NA,5122,NA,33719,2.79999995231628,NA,NA,1994,106.800003051758,8787,1.48199999332428,5547.10546875
"914",25130,25,38.7000007629395,1107,21.3999996185303,5139,5237,6251,38633,7.71999979019165,NA,0,1995,NA,NA,1.52400004863739,5515.34423828125
"915",25130,25,38.0299987792969,1090,21.8999996185303,5292,5766,6481,41017,1.08000004291534,NA,0,1996,NA,NA,1.56900000572205,5898.29833984375
"916",25130,25,39.25,1120,19.6000003814697,5447,6079,6473,40452,2.09999990463257,0,NA,1997,NA,NA,1.60500001907349,6079
"917",25130,25,34.939998626709,1117,20.7000007629395,5601,6216,6788,45119,9,0,NA,1998,NA,NA,1.62999999523163,6120.66259765625
"918",25140,25,11.8000001907349,4883,NA,NA,3906,NA,33382,1.70000004768372,NA,NA,1992,85.5,6469,1.40299999713898,4468.375
"919",25140,25,13.3999996185303,4903,NA,NA,4016,NA,35770,1.20000004768372,NA,NA,1993,85.6999969482422,6927,1.44500005245209,4460.67822265625
"920",25140,25,13.6999998092651,4966,NA,NA,4500,NA,37711,1.29999995231628,NA,NA,1994,82.9000015258789,11916,1.48199999332428,4873.48193359375
"921",25140,25,14.4700002670288,4927,26,4757,5097,5361,49677,2.75999999046326,NA,0,1995,NA,NA,1.52400004863739,5367.9033203125
"922",25140,25,13.2299995422363,4996,25.7999992370605,5003,5315,5807,51033,2.17000007629395,NA,0,1996,NA,NA,1.56900000572205,5436.9501953125
"923",25140,25,14.4700002670288,5035,25.7999992370605,5248,5607,5936,54158,2.40000009536743,0,NA,1997,NA,NA,1.60500001907349,5607
"924",25140,25,15.0699996948242,5143,24.7000007629395,5462,5645,6181,53195,3.20000004768372,0,NA,1998,NA,NA,1.62999999523163,5558.42041015625
"925",25150,25,20.1000003814697,4074,NA,NA,4022,NA,33170,3.09999990463257,NA,NA,1992,87.3000030517578,7915,1.40299999713898,4601.076171875
"926",25150,25,17,4035,NA,NA,4282,NA,33948,1.60000002384186,NA,NA,1993,90.5999984741211,8094,1.44500005245209,4756.13134765625
"927",25150,25,18.2999992370605,3950,NA,NA,4592,NA,37861,3.20000004768372,NA,NA,1994,83.8000030517578,11727,1.48199999332428,4973.1171875
"928",25150,25,21.0400009155273,3744,24.1000003814697,4865,5405,5650,50369,2.78999996185303,NA,0,1995,NA,NA,1.52400004863739,5692.2734375
"929",25150,25,19.0699996948242,3748,25.3999996185303,5099,5506,5793,52034,8.22999954223633,NA,0,1996,NA,NA,1.56900000572205,5632.33251953125
"930",25150,25,17.6599998474121,3768,22.2999992370605,5308,5803,6041,48235,6.19999980926514,0,NA,1997,NA,NA,1.60500001907349,5803
"931",25150,25,18.0400009155273,3771,22.6000003814697,5462,5833,6181,49330,4.90000009536743,0,NA,1998,NA,NA,1.62999999523163,5743.53662109375
"932",25180,25,14.8000001907349,4389,NA,NA,4095,NA,35678,2.09999990463257,NA,NA,1992,89.4000015258789,6845,1.40299999713898,4684.58642578125
"933",25180,25,14,4305,NA,NA,4433,NA,37660,1.60000002384186,NA,NA,1993,90.4000015258789,7968,1.44500005245209,4923.85107421875
"934",25180,25,15.1999998092651,4210,NA,NA,4815,NA,38102,2.29999995231628,NA,NA,1994,92.5,10643,1.48199999332428,5214.62548828125
"935",25180,25,14.3500003814697,4084,21.8999996185303,5092,5636,5984,50340,5.65000009536743,NA,0,1995,NA,NA,1.52400004863739,5935.55078125
"936",25180,25,14.4799995422363,4082,20.5,5245,5757,5934,49441,6.32000017166138,NA,0,1996,NA,NA,1.56900000572205,5889.091796875
"937",25180,25,13.4700002670288,4175,21.8999996185303,5400,5854,6051,52338,4.19999980926514,0,NA,1997,NA,NA,1.60500001907349,5854
"938",25180,25,13.7600002288818,4108,21.8999996185303,5554,5889,6274,52730,1.20000004768372,0,NA,1998,NA,NA,1.62999999523163,5798.677734375
"939",25200,25,5.69999980926514,1417,NA,NA,4664,NA,29317,0.5,NA,NA,1992,111.800003051758,5686,1.40299999713898,5335.509765625
"940",25200,25,6.19999980926514,1391,NA,NA,4854,NA,30673,1.29999995231628,NA,NA,1993,110.699996948242,6350,1.44500005245209,5391.466796875
"941",25200,25,6.09999990463257,1391,NA,NA,5301,NA,32246,1.60000002384186,NA,NA,1994,113.199996948242,8970,1.48199999332428,5740.96142578125
"942",25200,25,7.78000020980835,1432,22.3999996185303,5595,5480,6278,47223,3.08999991416931,NA,0,1995,NA,NA,1.52400004863739,5771.259765625
"943",25200,25,7.32000017166138,1511,23.2000007629395,5748,5248,6543,45784,2.15000009536743,NA,0,1996,NA,NA,1.56900000572205,5368.4130859375
"944",25200,25,7.3899998664856,1541,23,5903,5534,6697,47216,3.29999995231628,0,NA,1997,NA,NA,1.60500001907349,5534
"945",25200,25,8.26000022888184,1555,22.3999996185303,6057,5538,6796,48717,3.20000004768372,0,NA,1998,NA,NA,1.62999999523163,5453.0615234375
"946",25210,25,38.2000007629395,1205,NA,NA,4549,NA,26777,3.5,NA,NA,1992,121.800003051758,5749,1.40299999713898,5203.9521484375
"947",25210,25,41.7000007629395,1204,NA,NA,4622,NA,29090,4.69999980926514,NA,NA,1993,117.699996948242,6170,1.44500005245209,5133.7783203125
"948",25210,25,48.0999984741211,1164,NA,NA,5188,NA,31706,8.60000038146973,NA,NA,1994,114.199996948242,10017,1.48199999332428,5618.5830078125
"949",25210,25,52.189998626709,1128,21.7000007629395,5284,6163,6672,39228,9.96000003814697,NA,0,1995,NA,NA,1.52400004863739,6490.56103515625
"950",25210,25,51.2200012207031,1184,22.5,5437,6278,6910,41083,2.17000007629395,NA,0,1996,NA,NA,1.56900000572205,6422.0458984375
"951",25210,25,53.7200012207031,1214,22,5592,6373,6687,43093,3.90000009536743,0,NA,1997,NA,NA,1.60500001907349,6373
"952",25210,25,57.9500007629395,1199,19.8999996185303,5746,7032,7178,41435,0.300000011920929,0,NA,1998,NA,NA,1.62999999523163,6924.1474609375
"953",25230,25,17,1138,NA,NA,4226,NA,32579,3.29999995231628,NA,NA,1992,93.8000030517578,6766,1.40299999713898,4834.44775390625
"954",25230,25,17.2000007629395,1122,NA,NA,4664,NA,29925,3.79999995231628,NA,NA,1993,104.300003051758,9769,1.44500005245209,5180.4287109375
"955",25230,25,18.2999992370605,1040,NA,NA,4853,NA,26799,4.5,NA,NA,1994,124.099998474121,6478,1.48199999332428,5255.779296875
"956",25230,25,17.7099990844727,1025,21.6000003814697,5506,6074,6837,41501,6.40000009536743,NA,0,1995,NA,NA,1.52400004863739,6396.83056640625
"957",25230,25,21.8400001525879,1089,20.6000003814697,5659,5897,6260,42103,3.04999995231628,NA,0,1996,NA,NA,1.56900000572205,6032.30419921875
"958",25230,25,21.8799991607666,1133,20.6000003814697,5814,5812,6317,42729,7.40000009536743,0,NA,1997,NA,NA,1.60500001907349,5812
"959",25230,25,27.4400005340576,1165,20.8999996185303,5968,6298,6701,42012,7.09999990463257,0,NA,1998,NA,NA,1.62999999523163,6201.40478515625
"960",25240,25,72,3241,NA,NA,5436,NA,29703,0,NA,NA,1992,128,7022,1.40299999713898,6218.66015625
"961",25240,25,77.0999984741211,3200,NA,NA,5703,NA,27493,-4.19999980926514,NA,NA,1993,145.600006103516,6697,1.44500005245209,6334.4736328125
"962",25240,25,72.3000030517578,3128,NA,NA,6376,NA,37583,13.8999996185303,NA,NA,1994,112.800003051758,11911,1.48199999332428,6905.18212890625
"963",25240,25,74.2799987792969,2870,21.2999992370605,5819,7927,8510,40805,3,NA,0,1995,NA,NA,1.52400004863739,8348.31640625
"964",25240,25,71.6600036621094,2839,21.1000003814697,5972,8556,8658,38856,11.960000038147,NA,0,1996,NA,NA,1.56900000572205,8752.3134765625
"965",25240,25,73.8600006103516,2826,22.6000003814697,6127,8608,9655,44308,8.89999961853027,0,NA,1997,NA,NA,1.60500001907349,8608
"966",25240,25,62.939998626709,2782,22.2000007629395,6281,8942,9191,45058,8.89999961853027,0,NA,1998,NA,NA,1.62999999523163,8804.8525390625
"967",25250,25,11.8000001907349,2439,NA,NA,3955,NA,29299,1.20000004768372,NA,NA,1992,98.0999984741211,5297,1.40299999713898,4524.4296875
"968",25250,25,11.8999996185303,2504,NA,NA,4142,NA,32191,2.5,NA,NA,1993,94.1999969482422,5972,1.44500005245209,4600.62939453125
"969",25250,25,12.6000003814697,2583,NA,NA,4405,NA,32246,2.90000009536743,NA,NA,1994,95.1999969482422,8467,1.48199999332428,4770.59716796875
"970",25250,25,9.98999977111816,2575,24.8999996185303,4642,5203,5359,47522,3.97000002861023,NA,0,1995,NA,NA,1.52400004863739,5479.537109375
"971",25250,25,9.85000038146973,2678,25.1000003814697,4900,5069,5965,44952,4.32000017166138,NA,0,1996,NA,NA,1.56900000572205,5185.30615234375
"972",25250,25,9.13000011444092,2755,25,5159,5382,5875,46884,2.90000009536743,0,NA,1997,NA,NA,1.60500001907349,5382
"973",25250,25,9.28999996185303,2769,23.1000003814697,5412,5676,6195,45312,1.89999997615814,0,NA,1998,NA,NA,1.62999999523163,5588.94482421875
"974",25260,25,21.7999992370605,1722,NA,NA,3991,NA,30761,3.09999990463257,NA,NA,1992,99.1999969482422,4717,1.40299999713898,4565.61279296875
"975",25260,25,25,1723,NA,NA,4617,NA,31298,0.899999976158142,NA,NA,1993,105.199996948242,6498,1.44500005245209,5128.224609375
"976",25260,25,25,1722,NA,NA,5045,NA,53290,3.5,NA,NA,1994,66.9000015258789,14220,1.48199999332428,5463.71435546875
"977",25260,25,26.6399993896484,1652,20.8999996185303,5634,6257,6697,48614,2.32999992370605,NA,0,1995,NA,NA,1.52400004863739,6589.556640625
"978",25260,25,25.8999996185303,1634,21.2000007629395,5787,6232,6778,47052,1.0900000333786,NA,0,1996,NA,NA,1.56900000572205,6374.990234375
"979",25260,25,29.6800003051758,1663,23.1000003814697,5942,6409,6668,50195,1.89999997615814,0,NA,1997,NA,NA,1.60500001907349,6409
"980",25260,25,29.3899993896484,1634,21.8999996185303,6096,6946,7083,49980,1.60000002384186,0,NA,1998,NA,NA,1.62999999523163,6839.46630859375
"981",25280,25,20.2999992370605,2698,NA,NA,3925,NA,32664,2.70000004768372,NA,NA,1992,91.1999969482422,5679,1.40299999713898,4490.1103515625
"982",25280,25,22.1000003814697,2624,NA,NA,4248,NA,34944,5,NA,NA,1993,89.4000015258789,6456,1.44500005245209,4718.36669921875
"983",25280,25,22.2999992370605,2510,NA,NA,4526,NA,39733,9.39999961853027,NA,NA,1994,83.9000015258789,9905,1.48199999332428,4901.6396484375
"984",25280,25,23.9099998474121,2399,25.1000003814697,4709,5359,5729,49892,-3.71000003814697,NA,0,1995,NA,NA,1.52400004863739,5643.82861328125
"985",25280,25,25.3199996948242,2388,25.1000003814697,4960,5545,5955,48471,7,NA,0,1996,NA,NA,1.56900000572205,5672.2275390625
"986",25280,25,24.25,2358,25.1000003814697,5210,5746,6300,50853,7.09999990463257,20,NA,1997,NA,NA,1.60500001907349,5746
"987",25280,25,24.8099994659424,2287,23.5,5455,5999,6460,52909,11.3999996185303,0,NA,1998,NA,NA,1.62999999523163,5906.99072265625
"988",26010,18,37.2999992370605,1862,NA,NA,3524,NA,24462,1.79999995231628,NA,NA,1992,103.699996948242,4360,1.40299999713898,4031.37573242188
"989",26010,18,38.7999992370605,1874,NA,NA,3685,NA,24153,1.29999995231628,NA,NA,1993,110.900001525879,4458,1.44500005245209,4093.02758789062
"990",26010,18,40.2999992370605,1919,NA,NA,4038,NA,24518,2,NA,NA,1994,112.699996948242,6562,1.48199999332428,4373.1376953125
"991",26010,18,44.060001373291,1898,24.1000003814697,4200,4685,4991,38782,3.57999992370605,NA,0,1995,NA,NA,1.52400004863739,4934.005859375
"992",26010,18,41.310001373291,1892,23.3999996185303,4506,5086,5482,39620,5.48000001907349,NA,0,1996,NA,NA,1.56900000572205,5202.69580078125
"993",26010,18,37.5099983215332,1878,22.8999996185303,4816,5481,5764,39657,2.70000004768372,0,36,1997,NA,NA,1.60500001907349,5481
"994",26010,18,44.9599990844727,1845,23.2000007629395,5170,5656,6367,39571,8.19999980926514,0,40,1998,NA,NA,1.62999999523163,5569.25146484375
"995",26040,18,31.5,1986,NA,NA,3779,NA,26172,5,NA,NA,1992,104,5037,1.40299999713898,4323.08984375
"996",26040,18,32.2999992370605,2074,NA,NA,3905,NA,28458,1.79999995231628,NA,NA,1993,100.400001525879,5306,1.44500005245209,4337.38720703125
"997",26040,18,32,2019,NA,NA,4497,NA,37818,8.39999961853027,NA,NA,1994,83.0999984741211,9799,1.48199999332428,4870.23291015625
"998",26040,18,32.5800018310547,1968,23,4702,5045,5625,38065,1.30999994277954,NA,0,1995,NA,NA,1.52400004863739,5313.1396484375
"999",26040,18,31.2700004577637,2074,22.6000003814697,4954,5179,5866,38845,7.92999982833862,NA,0,1996,NA,NA,1.56900000572205,5297.82958984375
"1000",26040,18,30.9099998474121,2114,21.8999996185303,5205,5579,6013,39631,4,0,NA,1997,NA,NA,1.60500001907349,5579
"1001",26040,18,30.2199993133545,2135,21,5451,5826,6644,41543,3.70000004768372,0,NA,1998,NA,NA,1.62999999523163,5736.64404296875
"1002",27010,27,28.3999996185303,543,NA,NA,3793,NA,27427,0,NA,NA,1992,98.5999984741211,6132,1.40299999713898,4339.10546875
"1003",27010,27,26.2999992370605,562,NA,NA,3961,NA,31688,1,NA,NA,1993,89.0999984741211,7276,1.44500005245209,4399.587890625
"1004",27010,27,24.7000007629395,567,NA,NA,4262,NA,31956,0.5,NA,NA,1994,88.5999984741211,10933,1.48199999332428,4615.72900390625
"1005",27010,27,25.8700008392334,581,18.7999992370605,4582,4661,5096,36374,4.46000003814697,NA,0,1995,NA,NA,1.52400004863739,4908.72998046875
"1006",27010,27,24.2000007629395,592,16.7999992370605,4847,5213,5616,32402,2.40000009536743,NA,0,1996,NA,NA,1.56900000572205,5332.60986328125
"1007",27010,27,27.0499992370605,602,16.2999992370605,5112,5350,6188,32956,0.5,17,NA,1997,NA,NA,1.60500001907349,5350
"1008",27010,27,30.6200008392334,567,16.2000007629395,5372,5827,6148,34817,1.5,30,NA,1998,NA,NA,1.62999999523163,5737.62890625
"1009",27020,27,46.9000015258789,1799,NA,NA,3843,NA,29931,2.59999990463257,NA,NA,1992,89.9000015258789,6855,1.40299999713898,4396.30419921875
"1010",27020,27,45,1813,NA,NA,3824,NA,42255,0.5,NA,NA,1993,65.9000015258789,9704,1.44500005245209,4247.41845703125
"1011",27020,27,45.2000007629395,1796,NA,NA,4340,NA,31296,0.400000005960464,NA,NA,1994,95.9000015258789,9690,1.48199999332428,4700.20263671875
"1012",27020,27,42.9700012207031,1541,23.2000007629395,4576,5367,5793,43059,0,NA,0,1995,NA,NA,1.52400004863739,5652.25390625
"1013",27020,27,44.7000007629395,1551,22.5,4841,5833,6139,43321,2.05999994277954,NA,0,1996,NA,NA,1.56900000572205,5966.83544921875
"1014",27020,27,41.8899993896484,1538,23,5107,6166,6383,46242,6.40000009536743,0,NA,1997,NA,NA,1.60500001907349,6166
"1015",27020,27,43.0699996948242,1457,21.7999992370605,5369,6530,6820,46094,2.29999995231628,0,NA,1998,NA,NA,1.62999999523163,6429.8466796875
"1016",27060,27,0,99,NA,NA,7468,NA,27312,0,NA,NA,1992,166.699996948242,8112,1.40299999713898,8543.2216796875
"1017",27060,27,0,108,NA,NA,6689,NA,28076,-7.69999980926514,NA,NA,1993,157.399993896484,7745,1.44500005245209,7429.650390625
"1018",27060,27,0,112,NA,NA,7276,NA,15957,10,NA,NA,1994,283.899993896484,6121,1.48199999332428,7879.87841796875
"1019",27060,27,39.1300010681152,115,11,7276,8217,8580,33176,6.25,NA,0,1995,NA,NA,1.52400004863739,8653.73046875
"1020",27060,27,0,117,11.3000001907349,7429,8362,9099,33723,2.63000011444092,NA,0,1996,NA,NA,1.56900000572205,8553.8623046875
"1021",27060,27,41.4599990844727,121,11.1000003814697,7584,9907,10976,33756,4.59999990463257,0,NA,1997,NA,NA,1.60500001907349,9907
"1022",27060,27,62.9300003051758,118,10.5,7738,8568,9150,34978,2.70000004768372,0,NA,1998,NA,NA,1.62999999523163,8436.5888671875
"1023",27070,27,40.9000015258789,533,NA,NA,3668,NA,29267,0.600000023841858,NA,NA,1992,88,7716,1.40299999713898,4196.1083984375
"1024",27070,27,37.5999984741211,507,NA,NA,4092,NA,30203,1.70000004768372,NA,NA,1993,96.4000015258789,8628,1.44500005245209,4545.09326171875
"1025",27070,27,42.4000015258789,486,NA,NA,4469,NA,30786,2.59999990463257,NA,NA,1994,96.9000015258789,10140,1.48199999332428,4839.90869140625
"1026",27070,27,41.9000015258789,464,20.2999992370605,4666,5289,5835,38465,1.24000000953674,NA,0,1995,NA,NA,1.52400004863739,5570.10791015625
"1027",27070,27,40.6399993896484,442,20.2999992370605,4922,5584,6094,40001,1.83000004291534,NA,0,1996,NA,NA,1.56900000572205,5712.12255859375
"1028",27070,27,44.5299987792969,409,18.7000007629395,5177,6344,6641,40731,0,18,NA,1997,NA,NA,1.60500001907349,6344
"1029",27070,27,42.8600006103516,356,18.2999992370605,5427,6724,7049,42533,5.30000019073486,5,NA,1998,NA,NA,1.62999999523163,6620.87109375
"1030",27080,27,44.7000007629395,161,NA,NA,8082,NA,27977,1.79999995231628,NA,NA,1992,198.800003051758,6834,1.40299999713898,9245.6240234375
"1031",27080,27,47.2999992370605,184,NA,NA,7549,NA,25741,0,NA,NA,1993,209.199996948242,6105,1.44500005245209,8384.875
"1032",27080,27,50.7000007629395,195,NA,NA,8247,NA,14657,6.69999980926514,NA,NA,1994,384.100006103516,4276,1.48199999332428,8931.4677734375
"1033",27080,27,56.810001373291,208,12.6999998092651,6662,9186,9960,41279,0,NA,0,1995,NA,NA,1.52400004863739,9674.232421875
"1034",27080,27,47.2599983215332,207,12.6000003814697,6815,8738,11408,40438,16.9799995422363,NA,0,1996,NA,NA,1.56900000572205,8938.4892578125
"1035",27080,27,55.2000007629395,221,12.6999998092651,6970,9427,9398,42124,1.89999997615814,0,NA,1997,NA,NA,1.60500001907349,9427
"1036",27080,27,58.1599998474121,192,11.5,7124,13982,11734,44403,0,4,NA,1998,NA,NA,1.62999999523163,13767.5517578125
"1037",28000,28,29.2999992370605,1438,NA,NA,4026,NA,26826,3.09999990463257,NA,NA,1992,105.199996948242,5177,1.40299999713898,4605.65234375
"1038",28000,28,23.5,343,NA,NA,2326,NA,29535,NA,NA,NA,1993,55.9000015258789,6378,1.44500005245209,2583.55004882812
"1039",28000,28,29.7000007629395,1481,NA,NA,4587,NA,31769,2.70000004768372,NA,NA,1994,97,9110,1.48199999332428,4967.70263671875
"1040",28000,28,28.6000003814697,395,22.2999992370605,0,3403,0,39346,0,NA,0,1995,NA,NA,1.52400004863739,3583.86791992188
"1041",28000,28,28.9200000762939,1500,21,5059,5389,5852,39462,2.34999990463257,NA,0,1996,NA,NA,1.56900000572205,5512.64794921875
"1042",28000,28,29.5699996948242,1430,21.1000003814697,5308,5657,6192,40765,4.40000009536743,16,196,1997,NA,NA,1.60500001907349,5657
"1043",28000,28,29.5400009155273,1438,21.2999992370605,5521,5751,6368,42848,4.40000009536743,1,206,1998,NA,NA,1.62999999523163,5662.79443359375
"1044",28010,28,23.5,10505,NA,NA,3930,NA,28415,4,NA,NA,1992,104.599998474121,5214,1.40299999713898,4495.83056640625
"1045",28010,28,23,10761,NA,NA,4228,NA,29637,0.300000011920929,NA,NA,1993,107,6021,1.44500005245209,4696.15185546875
"1046",28010,28,23.8999996185303,10874,NA,NA,4464,NA,32073,0.300000011920929,NA,NA,1994,98.1999969482422,9620,1.48199999332428,4834.494140625
